Q11467826|P22	hasExactCardinality	1
Q1080604|P22	hasExactCardinality	1
Q12792038|P22	hasExactCardinality	1
Q49771322|P22	hasExactCardinality	1
Q3260007|P22	hasExactCardinality	1
Q16633346|P22	hasExactCardinality	1
Q20666380|P22	hasExactCardinality	1
Q16226691|P22	hasExactCardinality	1
Q450744|P22	hasExactCardinality	1
Q45545076|P22	hasExactCardinality	1
Q1386905|P22	hasExactCardinality	1
Q45406804|P22	hasExactCardinality	1
Q5373314|P22	hasExactCardinality	1
Q4112475|P22	hasExactCardinality	1
Q5493013|P22	hasExactCardinality	1
Q7614738|P22	hasExactCardinality	1
Q6218271|P22	hasExactCardinality	1
Q11833585|P22	hasExactCardinality	1
Q3165648|P22	hasExactCardinality	1
Q45577572|P22	hasExactCardinality	1
Q16734393|P22	hasExactCardinality	1
Q22570200|P22	hasExactCardinality	1
Q37793143|P22	hasExactCardinality	1
Q16225216|P22	hasExactCardinality	1
Q16744931|P22	hasExactCardinality	1
Q4982896|P22	hasExactCardinality	1
Q5545244|P22	hasExactCardinality	1
Q23296493|P22	hasExactCardinality	1
Q73460|P22	hasExactCardinality	1
Q554335|P22	hasExactCardinality	1
Q3430366|P22	hasExactCardinality	1
Q21589436|P22	hasExactCardinality	1
Q17995764|P22	hasExactCardinality	1
Q18275470|P22	hasExactCardinality	1
Q3446563|P22	hasExactCardinality	1
Q1530706|P22	hasExactCardinality	1
Q19282358|P22	hasExactCardinality	1
Q2992264|P22	hasExactCardinality	1
Q2908900|P22	hasExactCardinality	1
Q17225966|P22	hasExactCardinality	1
Q19844523|P22	hasExactCardinality	1
Q18734101|P22	hasExactCardinality	1
Q45601376|P22	hasExactCardinality	1
Q521145|P22	hasExactCardinality	1
Q9176736|P22	hasExactCardinality	1
Q4347220|P22	hasExactCardinality	1
Q426378|P22	hasExactCardinality	1
Q3184794|P22	hasExactCardinality	1
Q5592116|P22	hasExactCardinality	1
Q20090976|P22	hasExactCardinality	1
Q45474660|P22	hasExactCardinality	1
Q47079673|P22	hasExactCardinality	1
Q433244|P22	hasExactCardinality	1
Q10313294|P22	hasExactCardinality	1
Q4077135|P22	hasExactCardinality	1
Q12815433|P22	hasExactCardinality	1
Q547261|P22	hasExactCardinality	1
Q15694489|P22	hasExactCardinality	1
Q672225|P22	hasExactCardinality	1
Q45446206|P22	hasExactCardinality	1
Q19325541|P22	hasExactCardinality	1
Q3295549|P22	hasExactCardinality	1
Q6361860|P22	hasExactCardinality	1
Q4771098|P22	hasExactCardinality	1
Q30112777|P22	hasExactCardinality	1
Q20003487|P22	hasExactCardinality	1
Q7323498|P22	hasExactCardinality	1
Q20524015|P22	hasExactCardinality	1
Q13460597|P22	hasExactCardinality	1
Q22132917|P22	hasExactCardinality	1
Q19819139|P22	hasExactCardinality	1
Q12096815|P22	hasExactCardinality	1
Q10319438|P22	hasExactCardinality	1
Q12392186|P22	hasExactCardinality	1
Q5540777|P22	hasExactCardinality	1
Q2958113|P22	hasExactCardinality	1
Q3023001|P22	hasExactCardinality	1
Q3299763|P22	hasExactCardinality	1
Q24701345|P22	hasExactCardinality	1
Q7519123|P22	hasExactCardinality	1
Q11814364|P22	hasExactCardinality	1
Q455183|P22	hasExactCardinality	1
Q28500272|P22	hasExactCardinality	1
Q44100167|P22	hasExactCardinality	1
Q11395535|P22	hasExactCardinality	1
